290,x,Bapping Disc,pc,0,0,0,11
291,x,Bareta 4fft,pc,0,0,0,11
292,x,Bareta 5ft,pc,0,0,0,11
293,x,Barrel Bolt #2 doe'rmer,pc,0,0,0,11
294,x,Barrel Bolt #3,pc,0,0,0,11
295,x,Barrel Bolt #4,pc,0,0,0,11
296,x,Barrel Bolt 2,pc,0,0,0,11
297,x,Barrel Bolt 3,pc,0,0,0,11
298,x,Black screw Steel 1 1/2,pc,0,0,0,11
299,x,Black screw Steel 1,pc,0,0,0,11
300,x,Black screw Wood 1 1/2,pc,0,0,0,11
301,x,Black screw Steel 1,pc,0,0,0,11
302,x,Blind Rivets 1/8x1/2,pcs,0,0,0,11
303,x,Blind Rivets 1/8x1/2,box,0,0,0,11
304,x,Blind Rivets 3/16x1/2,pcs,0,0,0,11
305,x,Blind Rivets 3/16x1/2,box,0,0,0,11
306,x,Blind Rivets 5/32x1/2,pcs,0,0,0,11
307,x,Blind Rivets 5/32x1/2,bx,0,0,0,11
308,x,Bosch Cutting Steel,pc,0,0,0,11
309,x,Bosh Drill bit 5/32,pc,0,0,0,11
310,x,Bosh Drill bit 3/16,pc,0,0,0,11
311,x,Bosh Drill bit 1/8,pc,0,0,0,11
312,x,BI Hinges 2,pc,0,0,0,11
313,x,Bright hinges 2x1,pc,0,0,0,11
314,x,Bright hinges 1 1/2,pc,0,0,0,11
315,x,Bright hinges 2x2,pc,0,0,0,11
316,x,Bright hinges 3x1 1/2,pc,0,0,0,11
317,x,Cabinet wood handle,pc,0,0,0,11
318,x,Cable Tie3x200,pc,0,0,0,11
319,x,Cable Tie 4x250,pc,0,0,0,11
320,x,Cable Tie 4x300,pc,0,0,0,11
321,x,Cable Tie 4x150,pc,0,0,0,11
322,x,Cable Tie 4x100,pc,0,0,0,11
323,x,Capscrew 3/8,pc,0,0,0,11
324,x,Capscrew 1/2 x 2,pc,0,0,0,11
325,x,Capscrew 3/8x2 with washer and nut,pc,0,0,0,11
326,x,Capscrew 1/4 x 1 1/4,pc,0,0,0,11
327,x,Capscrew 1/4 x 1,pc,0,0,0,11
328,x,Capscrew 1/4 x 3,pc,0,0,0,11
329,x,Cap Brush 2B,pc,0,0,0,11
330,x,Carbon Brush-Black Vosch,pc,0,0,0,11
331,x,Carborandum Local 2B,pc,0,0,0,11
332,x,Carborandum Orig,pc,0,0,0,11
333,x,Caulking Gun Unistar,pc,0,0,0,11
334,x,Caulking Gun,pc,0,0,0,11
335,x,Catches small,pc,0,0,0,11
336,x,Catches big,pc,0,0,0,11
337,x,Cement Pail #12,pc,0,0,0,11
338,x,Cement Pail #14,pc,0,0,0,11
339,x,Cement Throwel #5,pc,0,0,0,11
340,x,Cement Throwel #8,pc,0,0,0,11
341,x,Cement Throwel PVC Handle,pc,0,0,0,11
342,x,Chalkstone,pc,0,0,0,11
343,x,China Barrel Bolt #406,pc,0,0,0,11
344,x,Chisel wood 2B 1/2,pc,0,0,0,11
345,x,Chisel wood 2B 1,pc,0,0,0,11
346,x,Compass #16,pc,0,0,0,11
347,x,Concealed hinges #1 Amerilock,pair,0,0,0,11
348,x,Concealed hinges #2 Amerilock,pair,0,0,0,11
349,x,Concealed hinges #3 Amerilock,pair,0,0,0,11
350,x,Concealed Hinges Hafelle,pc,0,0,0,11
351,x,Concealed Hinges Ariston,pc,0,0,0,11
352,x,Curtain hook 2,pc,0,0,0,11
353,x,Curtain hook 3,pc,0,0,0,11
354,x,Curtain Bracket 1/2,pc,0,0,0,11
355,x,Curtain Bracket 3/4,pc,0,0,0,11
356,x,Curtain Pipe 1/2,pc,0,0,0,11
357,x,Curtain Pipe 3/4,pc,0,0,0,11
358,x,Cvutter with blade,pc,0,0,0,11
359,x,Cylindrical hinges 1/2,pc,0,0,0,11
360,x,Cylindrical Hinges 3/4,pc,0,0,0,11
361,x,Cylindrical Hinges 5/8,pc,0,0,0,11
362,x,Cylindrical Hinges 1,pc,0,0,0,11
363,x,Digging Bar # 3,pc,0,0,0,11
364,x,Digging Bar # 4,pc,0,0,0,11
365,x,Digging Bar # 5,pc,0,0,0,11
366,x,Digging Bar # 6,pc,0,0,0,11
367,x,Dog chain #32,pc,0,0,0,11
368,x,Dog chain #35,pc,0,0,0,11
369,x,Door Chain Guard-Antique,pc,0,0,0,11
370,x,Door Chain Guard-Silver,pc,0,0,0,11
371,x,Door hanger-Daiken,set,0,0,0,11
372,x,Door stopper Eudesign,pc,0,0,0,11
373,x,Door spring 3,pc,0,0,0,11
374,x,Dormer LP hinges 3x3,pcs,0,0,0,11
375,x,Dormer LP Hinges4x4,pcs,0,0,0,11
376,x,Drawer Guide #18 Rosco,pc,0,0,0,11
377,x,Drawer Guide #16 Amerilock,pc,0,0,0,11
378,x,Drawer Guide #18,pc,0,0,0,11
379,x,Drmer drill bit 1/2,pc,0,0,0,11
380,x,Drmer drill bit 3/8,pc,0,0,0,11
